bloque,cfg,nombre,dia,minZ,elev,unidad_o_pareja,bisection_deg,barrido_fino_deg,delta_deg,cruces
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-dic,900,64.375,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-dic,900,64.375,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-dic,900,64.375,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-dic,900,64.375,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-dic,900,64.375,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-dic,1060,75.485,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-dic,1060,75.485,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-dic,1060,75.485,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-dic,1060,75.485,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,27,"Arequipa · ondulado 0.6 · N-S constante -6° · mono · tresbolillo ×1 · 6 filas · az 0°",21-dic,1060,75.485,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-jun,900,49.464,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-jun,900,49.464,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-jun,900,49.464,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-jun,900,49.464,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-jun,900,49.464,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-mar,460,16.813,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-mar,460,16.813,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-dic,660,23.493,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-dic,660,23.493,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-dic,660,23.493,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-dic,660,23.493,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-dic,660,23.493,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,28,"Zaragoza · aleatorio 7 · N-S constante 3° · quebrado · medios ×1 · 6 filas · az 15°",21-dic,940,7.757,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,680,69.578,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,680,69.578,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,680,69.578,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,680,69.578,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,680,69.578,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,680,69.578,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,680,69.578,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,960,38.348,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,960,38.348,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,960,38.348,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,960,38.348,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,960,38.348,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,960,38.348,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-jun,960,38.348,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-mar,780,47.306,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-mar,780,47.306,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-mar,780,47.306,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-mar,780,47.306,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-mar,780,47.306,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-mar,780,47.306,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,29,"Zaragoza · llano · N-S aleatorio 6° · bifila · bagnarelli ×1 · 8 filas · az 0°",21-mar,780,47.306,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,540,30.558,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,540,30.558,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,540,30.558,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,540,30.558,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,540,30.558,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,540,30.558,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,540,30.558,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,540,30.558,pareja 7,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,540,30.558,pareja 8,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,620,41.836,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,620,41.836,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,620,41.836,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,620,41.836,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,620,41.836,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,620,41.836,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,620,41.836,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,620,41.836,pareja 7,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-mar,620,41.836,pareja 8,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-dic,660,23.493,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-dic,660,23.493,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-dic,660,23.493,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-dic,660,23.493,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-dic,660,23.493,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-dic,660,23.493,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-dic,660,23.493,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-dic,660,23.493,pareja 7,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,31,"Zaragoza · pendiente 10 · N-S senoidal 4° · mono · medios ×1 · 10 filas · az 0°",21-dic,660,23.493,pareja 8,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,32,"Zaragoza · llano · N-S aleatorio 6° · mono · medios ×1 · 6 filas · az 0°",21-jun,560,51.273,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,32,"Zaragoza · llano · N-S aleatorio 6° · mono · medios ×1 · 6 filas · az 0°",21-jun,560,51.273,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,32,"Zaragoza · llano · N-S aleatorio 6° · mono · medios ×1 · 6 filas · az 0°",21-jun,560,51.273,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,32,"Zaragoza · llano · N-S aleatorio 6° · mono · medios ×1 · 6 filas · az 0°",21-jun,560,51.273,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,32,"Zaragoza · llano · N-S aleatorio 6° · mono · medios ×1 · 6 filas · az 0°",21-jun,560,51.273,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,32,"Zaragoza · llano · N-S aleatorio 6° · mono · medios ×1 · 6 filas · az 0°",21-dic,820,21.125,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,32,"Zaragoza · llano · N-S aleatorio 6° · mono · medios ×1 · 6 filas · az 0°",21-dic,820,21.125,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,32,"Zaragoza · llano · N-S aleatorio 6° · mono · medios ×1 · 6 filas · az 0°",21-dic,820,21.125,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,32,"Zaragoza · llano · N-S aleatorio 6° · mono · medios ×1 · 6 filas · az 0°",21-dic,820,21.125,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,32,"Zaragoza · llano · N-S aleatorio 6° · mono · medios ×1 · 6 filas · az 0°",21-dic,820,21.125,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-jun,880,39.060,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-jun,880,39.060,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-jun,880,39.060,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-jun,880,39.060,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-jun,880,39.060,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-jun,880,39.060,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-jun,880,39.060,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,1120,58.863,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,1120,58.863,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,1120,58.863,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,1120,58.863,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,1120,58.863,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,1120,58.863,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-mar,1120,58.863,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,680,14.319,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,680,14.319,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,680,14.319,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,680,14.319,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,680,14.319,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,680,14.319,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,680,14.319,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,800,41.545,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,800,41.545,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,800,41.545,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,800,41.545,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,800,41.545,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,800,41.545,pareja 5,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,33,"Arequipa · pendiente 10 · N-S constante 3° · mono · medios ×2 · 8 filas · az 0°",21-dic,800,41.545,pareja 6,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,700,71.130,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,700,71.130,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,700,71.130,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,700,71.130,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,700,71.130,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,1000,30.883,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,1000,30.883,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,1000,30.883,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,1000,30.883,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,1000,30.883,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,1040,23.493,pareja 0,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,1040,23.493,pareja 1,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,1040,23.493,pareja 2,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,1040,23.493,pareja 3,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-jun,1040,23.493,pareja 4,55.000000,55.000000,0.00000000,0
bt3dPairMaxMag,34,"Zaragoza · llano · N-S quebrado 6° · quebrado · bagnarelli ×1 · 6 filas · az 15°",21-mar,580,36.634,pareja 0,55.000000,55.000000,0.00000000,0
